0,1,2,3,4,5,6,7,8,9,10,11,12,file
-557.4898,58.54037,-2.958196,1.2322221,3.2452302,-4.9704957,-10.822352,-18.214283,-7.0059285,0.8015048,0.4949686,-2.9309576,-3.106942,data\processed_audio\Actor_10\03-01-02-02-01-02-10.wav
-565.0576,56.2274,-1.082851,11.070086,3.130324,-7.554072,-4.5569715,-15.879977,-4.530147,-2.014638,-4.689445,-6.218317,-1.8831942,data\processed_audio\Actor_10\03-01-02-02-02-01-10.wav
-608.9705,61.275272,6.6962037,10.809859,6.6173325,0.41285098,-2.9228137,-8.858467,-2.2455413,-1.6048889,-3.5354056,-5.554746,-3.3770738,data\processed_audio\Actor_10\03-01-02-02-02-02-10.wav
-443.41696,65.36195,-19.951149,4.3065515,3.7180269,-12.851827,-7.8268685,-21.368673,-10.614833,-3.684108,-9.166089,-7.5818853,-5.1512423,data\processed_audio\Actor_10\03-01-03-01-01-01-10.wav
-429.93146,64.61881,-17.453346,3.9018009,1.3749952,-15.578846,-13.228916,-23.553356,-12.998918,-1.1210897,-13.59981,-11.090521,-3.3311706,data\processed_audio\Actor_10\03-01-03-01-01-02-10.wav
-470.4284,50.77978,-27.262476,6.145718,-1.3079076,-13.723827,-18.087193,-24.675797,-6.5397153,-1.73404,-15.208305,-7.325483,-1.1868047,data\processed_audio\Actor_10\03-01-03-01-02-01-10.wav
-506.51978,53.316753,-11.3056555,5.7457685,-3.6382918,-13.806089,-9.782728,-20.179367,-8.426472,0.51830864,-11.232157,-4.9161844,-1.088959,data\processed_audio\Actor_10\03-01-03-01-02-02-10.wav
-352.6742,38.62484,-33.44901,-2.0264657,-4.456124,-24.12483,-11.697321,-22.657038,-18.197926,0.9859474,-15.985046,-11.155233,-2.042513,data\processed_audio\Actor_10\03-01-03-02-01-01-10.wav
-310.79596,47.269413,-38.914486,-1.818054,-0.018697668,-25.525467,-18.364237,-27.920092,-21.540861,0.34164143,-17.878458,-16.371227,0.31830966,data\processed_audio\Actor_10\03-01-03-02-01-02-10.wav
-285.324,30.671364,-33.52931,-2.2060554,-8.481957,-22.378984,-15.683685,-23.058773,-22.682127,-3.4233987,-17.208405,-16.533247,1.1718724,data\processed_audio\Actor_10\03-01-03-02-02-01-10.wav
-246.03236,45.28817,-52.864414,-1.2978115,-3.5807984,-31.128508,-17.24385,-30.373875,-29.127068,1.2050333,-24.125673,-14.483375,-2.0572088,data\processed_audio\Actor_10\03-01-03-02-02-02-10.wav
-624.868,57.15503,3.1630044,14.074566,7.3402014,-3.7423534,-0.013801575,-12.542325,-2.1383722,-0.8335234,-3.9899821,-4.897459,1.8172221,data\processed_audio\Actor_10\03-01-04-01-01-01-10.wav
-598.88904,63.385983,2.743377,8.8269205,5.143657,-3.0159974,-4.7459455,-17.129528,-3.2606978,3.2758286,-2.1968014,-5.1371546,1.0217155,data\processed_audio\Actor_10\03-01-04-01-01-02-10.wav
-614.5673,65.349724,11.522663,14.282478,7.0583415,-3.6937068,-4.602113,-16.03305,-3.4731956,-0.8707265,-7.219496,-2.3754687,2.4733493,data\processed_audio\Actor_10\03-01-04-01-02-01-10.wav
-616.8287,68.73321,13.251274,7.4999294,3.8952115,-0.39998087,-5.6766424,-13.6926155,-0.2216153,0.06607907,-7.044956,-2.8687704,1.6319828,data\processed_audio\Actor_10\03-01-04-01-02-02-10.wav
-481.78104,64.804726,-11.017182,14.914284,9.144012,-14.8312845,-7.512087,-22.887974,-7.258618,-2.8165944,-10.822884,-4.795498,1.0241512,data\processed_audio\Actor_10\03-01-04-02-01-01-10.wav
-547.72876,62.29692,-11.759404,14.282745,9.909539,-10.659069,-12.244879,-25.68789,-4.590165,2.7906344,-5.7152615,-2.805467,2.6211214,data\processed_audio\Actor_10\03-01-04-02-01-02-10.wav
-597.2041,54.95277,13.869357,15.095857,6.505268,-1.8039409,-7.1739273,-15.186275,-0.9162755,-0.8624499,-6.9814343,-1.620598,2.221261,data\processed_audio\Actor_10\03-01-04-02-02-01-10.wav
-583.6946,52.035767,6.604709,16.240038,5.5671988,-1.1173192,-4.0232434,-17.123331,-2.9485948,-4.0745697,-9.025498,-2.2023532,-1.6083987,data\processed_audio\Actor_10\03-01-04-02-02-02-10.wav
-517.9954,68.00799,-9.439663,10.839387,-2.044688,-9.854068,-10.216964,-20.966158,-6.9955606,-2.3762362,-3.7402399,-4.360068,3.6285393,data\processed_audio\Actor_10\03-01-05-01-01-01-10.wav
-454.9676,62.923527,-21.322039,6.801121,-5.692189,-10.562344,-6.999468,-18.066805,-7.6514773,-2.5350993,-4.422066,-6.9447155,-1.78747,data\processed_audio\Actor_10\03-01-05-01-01-02-10.wav
-494.2514,62.343178,-9.463585,2.9737532,-1.572407,-4.9826384,-10.905646,-17.484026,-6.266423,-1.1963525,-7.6592474,-0.25341457,0.0163518,data\processed_audio\Actor_10\03-01-05-01-02-01-10.wav
-505.61462,64.37402,-13.222665,9.282962,-3.4871733,-5.225262,-9.225219,-20.186043,-0.592985,-3.1042047,-5.6664963,-0.81924796,-2.1731462,data\processed_audio\Actor_10\03-01-05-01-02-02-10.wav
-237.58234,71.25109,-37.74727,7.859715,-16.852602,-23.345964,-12.993452,-25.507607,-12.909416,-7.6323543,-14.79673,-10.352905,-6.9223266,data\processed_audio\Actor_10\03-01-05-02-01-01-10.wav
-290.01172,61.50615,-36.043457,-5.4108796,-18.906403,-18.064594,-11.192527,-16.778141,-20.27138,-7.6887827,-11.452847,-13.031862,-11.3677225,data\processed_audio\Actor_10\03-01-05-02-01-02-10.wav
-329.40543,50.045975,-20.739286,-3.2609184,-15.04478,-16.047815,-11.12868,-16.87632,-18.395922,-7.076987,-10.2647085,-9.906923,-8.995147,data\processed_audio\Actor_10\03-01-05-02-02-01-10.wav
-321.93552,44.99194,-27.256207,-0.9671507,-19.927544,-15.773489,-13.0273075,-17.597637,-16.626741,-7.4900117,-11.531088,-8.460894,-9.418194,data\processed_audio\Actor_10\03-01-05-02-02-02-10.wav
-535.3505,53.869373,-9.717695,5.531059,5.612039,-6.026556,-13.698041,-21.860868,-5.166391,5.8673825,-5.0235324,-3.3614607,3.5347626,data\processed_audio\Actor_10\03-01-06-01-01-01-10.wav
-608.13776,55.878925,3.1628234,8.162025,3.555338,2.0910995,-5.368326,-12.691837,1.0714371,4.8439026,-3.2390845,0.09011542,0.6933426,data\processed_audio\Actor_10\03-01-06-01-01-02-10.wav
-590.8058,51.44007,4.4463816,5.578299,4.520783,-3.2159994,-8.928381,-17.95309,-5.3565154,3.6345916,-4.2642436,-4.1821136,-0.2569664,data\processed_audio\Actor_10\03-01-06-01-02-01-10.wav
-585.71765,51.72587,6.3554845,8.784885,5.0154657,-0.52823836,-4.6232996,-12.924512,0.66753954,2.7666736,-5.914689,-4.2956614,0.8539464,data\processed_audio\Actor_10\03-01-06-01-02-02-10.wav
-388.76453,47.18231,-24.678156,2.0591772,-5.0812535,-19.220572,-15.742307,-21.078741,-12.546839,-0.33396778,-13.155098,-10.55831,0.09209646,data\processed_audio\Actor_10\03-01-06-02-01-01-10.wav
-389.10248,53.512463,-33.129498,2.6453102,-3.5678809,-22.669357,-14.610021,-26.92242,-14.508275,0.7277937,-11.941721,-14.435652,0.70874566,data\processed_audio\Actor_10\03-01-06-02-01-02-10.wav
-435.82965,41.925056,-16.858006,2.7579887,-3.7445881,-14.853391,-12.074116,-20.396944,-13.0370035,-0.8546911,-10.403027,-11.941264,0.7207033,data\processed_audio\Actor_10\03-01-06-02-02-01-10.wav
-499.66406,57.55495,-11.613169,6.477004,-4.3799734,-13.329035,-9.831707,-22.17138,-8.848889,-3.9590642,-11.416831,-6.890721,0.062966324,data\processed_audio\Actor_10\03-01-06-02-02-02-10.wav
-602.3661,67.1747,-3.801686,12.437549,2.719321,-2.2956266,-2.2282615,-15.177716,-1.984532,1.1469822,-5.6066546,-0.99658567,2.7630506,data\processed_audio\Actor_10\03-01-07-01-01-01-10.wav
-589.878,76.596756,-7.6929374,8.794432,5.76162,-1.7190597,-9.679291,-18.683014,3.1850996,3.7459788,-9.492121,0.21517642,2.1404479,data\processed_audio\Actor_10\03-01-07-01-01-02-10.wav
-579.95667,65.970764,3.951002,5.126568,4.965881,-2.4143739,-5.028982,-14.592469,-0.86052024,4.769321,-4.411062,0.20732811,0.11936974,data\processed_audio\Actor_10\03-01-07-01-02-01-10.wav
-525.93555,52.684647,-12.174849,3.5206716,2.3350582,-5.5983768,-7.489103,-17.593002,6.4646544,2.528833,-12.014183,2.6126125,-2.6574075,data\processed_audio\Actor_10\03-01-07-01-02-02-10.wav
-414.3327,63.61414,-25.810421,2.9421418,-3.6099708,-12.718351,-15.405334,-24.311855,-6.6015434,-3.5605898,-15.268426,-6.51255,-6.11652,data\processed_audio\Actor_10\03-01-07-02-01-01-10.wav
-432.65442,54.87064,-26.846754,4.789265,-4.036414,-13.416867,-13.537518,-21.313293,-5.466054,-2.026512,-14.234466,-3.617698,-2.2567236,data\processed_audio\Actor_10\03-01-07-02-01-02-10.wav
-441.7113,65.32968,-25.88754,0.12282789,-3.671927,-12.177345,-14.696058,-29.282665,-2.673264,-2.952443,-17.27901,-1.5583291,-7.8483186,data\processed_audio\Actor_10\03-01-07-02-02-01-10.wav
-406.9674,60.358498,-25.97082,-9.068366,-7.816465,-16.801706,-13.797378,-25.280804,-13.0166235,1.2178444,-16.832129,-9.320034,-4.6870885,data\processed_audio\Actor_10\03-01-07-02-02-02-10.wav
-541.594,43.769814,-0.38837114,8.300693,2.358157,-6.229461,-6.7149596,-8.890235,-0.11027165,-1.0219381,-7.998414,-2.438574,-3.439852,data\processed_audio\Actor_10\03-01-08-01-01-01-10.wav
-561.45624,56.229492,3.4532757,8.452734,1.9878691,-2.3564823,-6.4422135,-9.720502,-4.3015604,2.3191466,-4.079863,-2.8945837,0.98270077,data\processed_audio\Actor_10\03-01-08-01-01-02-10.wav
-393.59366,70.16845,-8.748829,1.3617882,-7.3926854,-11.115335,-14.593897,-16.545576,-11.277707,-2.2888808,-19.104345,-11.874982,-5.4394507,data\processed_audio\Actor_10\03-01-08-01-02-01-10.wav
-557.0544,61.49803,7.1565094,7.543185,1.4035653,-6.9716253,-8.342518,-8.220743,-2.6918275,-1.0496019,-9.3866005,-3.8129447,-0.26164153,data\processed_audio\Actor_10\03-01-08-01-02-02-10.wav
-432.38647,55.434193,-13.693871,1.026014,-2.131771,-10.200178,-8.348647,-16.19994,-13.139105,-2.4645312,-8.697059,-9.234076,-1.8244644,data\processed_audio\Actor_10\03-01-08-02-01-01-10.wav
-389.0512,61.099773,-25.769327,4.214996,-12.746833,-17.004986,-18.953566,-18.68463,-11.906075,-7.2784505,-17.01837,-11.735708,-4.0125337,data\processed_audio\Actor_10\03-01-08-02-01-02-10.wav
-316.5261,61.583534,-12.850833,-12.123978,-4.3103504,-18.659515,-13.585777,-17.326313,-19.333498,-4.5752673,-20.071732,-17.792,-10.301449,data\processed_audio\Actor_10\03-01-08-02-02-01-10.wav
-369.305,54.55134,-10.161917,-3.5392804,-5.448663,-12.255256,-12.07111,-15.746075,-12.686276,-0.6341265,-12.157217,-11.846319,-5.131438,data\processed_audio\Actor_10\03-01-08-02-02-02-10.wav
-725.7542,59.00145,26.69478,18.123894,14.215118,4.914688,8.0321045,1.2075708,1.5328262,0.17441349,5.095515,2.4576626,0.49469107,data\processed_audio\Actor_11\03-01-01-01-01-01-11.wav
-694.1883,61.8395,22.48483,15.917594,11.953979,5.614386,7.8730774,0.5458775,-1.0061636,0.16319814,4.3440194,0.6207706,-0.61722296,data\processed_audio\Actor_11\03-01-01-01-01-02-11.wav
-697.2973,57.149414,23.34565,20.426888,11.6668625,5.4383574,5.7574944,0.4272334,-1.3811421,1.0554028,3.2643585,-0.99991614,-0.26111645,data\processed_audio\Actor_11\03-01-01-01-02-01-11.wav
-695.43134,63.798584,29.711565,22.808447,15.8672695,7.1750283,6.5230975,1.2630285,-0.10320655,2.834662,6.6099033,0.22966927,-0.09750884,data\processed_audio\Actor_11\03-01-01-01-02-02-11.wav
-725.9453,56.922943,26.378828,20.747494,17.648384,11.209133,10.108362,3.9587567,1.0798246,4.720213,7.298723,1.8082875,-0.82709354,data\processed_audio\Actor_11\03-01-02-01-01-01-11.wav
-709.24585,67.22158,27.214792,23.552414,19.716759,11.649603,7.920675,1.7073904,0.8449817,2.7779722,6.0106974,0.7125037,-0.5112245,data\processed_audio\Actor_11\03-01-02-01-01-02-11.wav
-704.792,59.439426,26.920298,19.80271,12.025555,8.804942,4.8916545,-2.3293104,0.82615674,2.1418571,6.4464245,0.5400873,-0.2700845,data\processed_audio\Actor_11\03-01-02-01-02-01-11.wav
-711.39453,56.655586,27.763515,20.284803,16.459126,12.659321,5.11194,4.767646,-0.7455197,2.9236376,8.652513,2.7065516,-1.4474957,data\processed_audio\Actor_11\03-01-02-01-02-02-11.wav
-717.833,62.992428,24.477703,17.897287,18.941109,9.086735,6.7719316,3.7423449,0.65373105,3.39343,8.500348,2.9391859,-1.3360051,data\processed_audio\Actor_11\03-01-02-02-01-01-11.wav
-730.99066,47.922264,21.887472,21.527245,16.842579,10.286642,7.4025006,5.0769114,1.7037909,0.9128019,7.5702534,-0.113158494,-0.8375988,data\processed_audio\Actor_11\03-01-02-02-01-02-11.wav
-712.87915,55.28018,26.86242,20.020906,17.955765,9.46908,7.1889954,3.9825938,0.7760707,3.3752112,8.534075,2.1509578,0.15970132,data\processed_audio\Actor_11\03-01-02-02-02-01-11.wav
-712.9637,59.077137,24.737572,19.581734,16.006767,8.972186,6.6524763,2.5585372,0.5083688,2.2735872,10.596789,2.7942948,1.0292671,data\processed_audio\Actor_11\03-01-02-02-02-02-11.wav
-671.4286,58.43413,12.874725,13.227373,9.899762,5.236237,1.0727128,-3.1298223,-1.7925942,-2.8506043,3.9778948,1.3400723,-1.8165168,data\processed_audio\Actor_11\03-01-03-01-01-01-11.wav
-666.1512,61.2788,16.645794,11.827594,10.958479,6.686636,1.3525648,0.8025209,-2.0972874,0.26797763,4.856968,0.20407248,0.04069553,data\processed_audio\Actor_11\03-01-03-01-01-02-11.wav
-661.5104,53.034798,16.990883,11.892859,10.293036,7.1417403,-0.7619998,-0.2145614,-3.6460376,-0.20686902,3.7547028,0.5227327,1.8161831,data\processed_audio\Actor_11\03-01-03-01-02-01-11.wav
-652.29767,52.763374,18.031551,13.462041,9.404283,3.555289,2.3247452,-0.7383642,-1.6568366,-3.3084693,3.386229,-0.4111705,-1.7168773,data\processed_audio\Actor_11\03-01-03-01-02-02-11.wav
-483.52414,52.990868,5.7413416,6.2846265,1.0439901,1.3298162,-0.45987082,-1.197904,-8.344753,-5.7627616,2.5325592,-1.4216415,-0.66903186,data\processed_audio\Actor_11\03-01-03-02-01-01-11.wav
-451.2339,52.391136,2.2441146,8.782633,3.0386276,-1.5389214,-0.25086188,-0.27582422,-6.266796,-3.2822027,2.1837206,-0.4868394,-1.1975896,data\processed_audio\Actor_11\03-01-03-02-01-02-11.wav
-499.47107,48.133698,-1.7651517,3.201456,-2.5608149,-2.361899,-2.623294,-4.5549664,-10.638403,-7.6530967,-1.9215149,-3.805003,-2.3068619,data\processed_audio\Actor_11\03-01-03-02-02-01-11.wav
-466.12027,56.704334,6.709201,4.6657033,-2.014275,-1.7157583,-6.3451486,-5.3181314,-8.649664,-11.056247,-1.6248137,-3.5033057,-4.8532186,data\processed_audio\Actor_11\03-01-03-02-02-02-11.wav
-693.8142,54.308205,17.793285,19.38085,14.443554,7.3150187,5.331056,4.3865223,-1.7874669,2.0378413,5.9926267,0.06896777,0.32973385,data\processed_audio\Actor_11\03-01-04-01-01-01-11.wav
-704.0819,60.635105,27.330585,23.198828,16.492393,7.28572,8.216196,3.2820024,-0.8131619,-0.95159835,7.1968164,1.8142301,1.4754956,data\processed_audio\Actor_11\03-01-04-01-01-02-11.wav
-694.24744,55.996063,24.554241,19.973652,8.24372,6.9520082,4.487714,1.9078751,-0.89621043,-2.5252028,4.6013417,-1.4353187,-1.814628,data\processed_audio\Actor_11\03-01-04-01-02-01-11.wav
-698.83154,56.189087,25.424002,18.232265,11.182375,7.4105887,7.0388756,2.0022547,-1.2689389,0.08859783,4.974282,-1.1945208,-0.17964704,data\processed_audio\Actor_11\03-01-04-01-02-02-11.wav
-584.1205,54.329777,8.646905,8.701672,2.0532587,3.3542495,-2.2789085,-2.3953905,-5.6111565,-6.1223683,-0.40004238,-1.4381281,-2.235203,data\processed_audio\Actor_11\03-01-04-02-01-01-11.wav
-538.5203,62.204056,6.5140676,11.939352,5.1454573,1.014244,-4.3976994,-3.2470062,-7.8530717,-5.4228106,-0.73421365,-2.2938957,-2.0433402,data\processed_audio\Actor_11\03-01-04-02-01-02-11.wav
-566.98334,47.886856,8.540333,9.059084,0.21061872,-1.7439194,-0.15349978,-7.4693604,-8.887775,-7.5568223,-2.9697583,-0.57564676,-4.7166667,data\processed_audio\Actor_11\03-01-04-02-02-01-11.wav
-531.35693,42.40817,9.249097,10.856567,0.03591704,1.546777,-1.7178471,-6.5853214,-8.04771,-8.64949,-1.146566,-2.2863061,-5.0984387,data\processed_audio\Actor_11\03-01-04-02-02-02-11.wav
-542.28253,48.09151,6.891994,9.151877,2.093089,0.1905112,1.8206941,-0.36799568,-4.455274,-2.087033,2.4304023,-1.5370253,-1.4818145,data\processed_audio\Actor_11\03-01-05-01-01-01-11.wav
-579.62787,50.000103,13.592588,12.128636,2.6398337,4.328649,0.75961995,1.0676098,-5.2384,-1.738226,3.1467042,-2.3278546,0.78588194,data\processed_audio\Actor_11\03-01-05-01-01-02-11.wav
-534.8604,45.211384,4.7066545,6.8184466,-1.957006,1.7093825,-0.17892383,-2.537346,-6.04758,-5.5555267,2.3441975,-3.5584016,-0.96524274,data\processed_audio\Actor_11\03-01-05-01-02-01-11.wav
-530.45276,49.429554,8.3949585,8.450455,-1.3834113,3.0178418,-1.8786274,-3.3708496,-5.7750936,-6.614789,2.8039439,-4.93224,-1.1190815,data\processed_audio\Actor_11\03-01-05-01-02-02-11.wav
-378.42664,48.63195,0.9968169,8.851132,-5.489365,-5.2745523,-2.4622698,0.17711161,-7.5757494,-8.865743,0.48294404,-2.3123813,-3.8133907,data\processed_audio\Actor_11\03-01-05-02-01-01-11.wav
-305.83075,41.90137,-9.215247,5.2146673,-15.362783,-6.2820616,-6.698752,-1.8789304,-11.269066,-11.103032,-0.43189326,-4.143021,-4.1914787,data\processed_audio\Actor_11\03-01-05-02-01-02-11.wav
-348.52435,42.409985,-1.1183466,8.20319,-7.922899,-8.648319,0.3374491,0.054414615,-6.7374187,-7.7877827,1.1187934,-3.2453008,-2.1384294,data\processed_audio\Actor_11\03-01-05-02-02-01-11.wav
-305.5912,28.154488,-10.140345,1.0886226,-16.058674,-6.605814,-2.8657196,-3.5097964,-9.257293,-11.788405,0.46247974,-5.036518,-6.1400156,data\processed_audio\Actor_11\03-01-05-02-02-02-11.wav
-646.258,56.367813,16.831966,14.59995,7.290314,6.6557755,4.535846,2.3065538,-2.4285233,0.022123516,6.2126107,0.59798646,1.1120845,data\processed_audio\Actor_11\03-01-06-01-01-01-11.wav
-614.5969,56.076538,16.882849,11.457368,4.721765,4.4198294,4.705868,2.1623006,-4.0196505,-2.9968848,2.7870984,0.53782684,-0.44728047,data\processed_audio\Actor_11\03-01-06-01-01-02-11.wav
-594.59424,58.226994,11.550739,12.203548,6.0967126,5.1599755,0.62346333,-8.7494335,-7.6047263,-3.174468,0.43050668,-2.0800126,-2.2146962,data\processed_audio\Actor_11\03-01-06-01-02-01-11.wav
-600.30475,55.64221,11.652685,10.324095,5.61257,4.2041717,1.5170233,-4.993463,-4.4951177,-2.485166,0.97969615,-1.2298867,-2.92815,data\processed_audio\Actor_11\03-01-06-01-02-02-11.wav
-471.5193,43.371056,-5.0156,5.9836545,-0.4536527,-3.3306575,-1.9695883,-4.739309,-11.411277,-5.7053466,0.33849612,-0.38745832,-3.0911202,data\processed_audio\Actor_11\03-01-06-02-01-01-11.wav
-439.714,36.993084,-3.9511304,5.40858,1.0559487,-2.1409676,-1.5075115,-2.3594394,-8.114834,-2.5611825,-0.0903484,-2.989709,-5.775581,data\processed_audio\Actor_11\03-01-06-02-01-02-11.wav
-382.90976,40.906094,-10.360708,2.8190835,-3.0969973,-6.6358957,-3.3675036,-10.211087,-14.757472,-7.067932,-1.250108,-2.6691897,-7.5159407,data\processed_audio\Actor_11\03-01-06-02-02-01-11.wav
-373.4102,40.023132,-6.955482,-1.7809752,-6.129244,-1.203642,-3.9061415,-8.187326,-12.768987,-8.072088,-0.16595484,-2.7256978,-5.903186,data\processed_audio\Actor_11\03-01-06-02-02-02-11.wav
-624.61224,53.22482,14.617833,16.796322,3.911387,4.1490936,3.6844802,-0.8162946,-4.701606,-2.7530587,5.449965,-1.662356,-2.1335535,data\processed_audio\Actor_11\03-01-07-01-01-01-11.wav
-591.11865,55.490093,11.73172,16.888948,5.262064,1.2571725,4.8569775,-2.758871,-4.739914,-2.7363694,3.4127836,-2.626882,-1.1045129,data\processed_audio\Actor_11\03-01-07-01-01-02-11.wav
-625.92584,56.044933,16.128103,10.462128,1.3585248,5.342574,1.438153,-0.35707614,-1.5403242,-3.1349378,4.9911017,-3.1737554,-1.2337795,data\processed_audio\Actor_11\03-01-07-01-02-01-11.wav
-584.78784,65.66924,20.043385,11.593074,-2.1723018,1.1424068,1.0460418,-1.4537358,-6.048699,-5.9164734,3.1880193,-5.210247,-3.143248,data\processed_audio\Actor_11\03-01-07-01-02-02-11.wav
-556.25146,51.051052,10.365677,16.304375,2.96678,3.2392433,2.6726844,-1.5089306,-6.531684,-1.7383231,6.1905947,-1.5726249,-0.940232,data\processed_audio\Actor_11\03-01-07-02-01-01-11.wav
-574.06354,55.593132,13.230223,17.659662,6.2744384,3.1659489,3.9449954,-0.18592358,-5.6181817,0.89832467,5.1730046,-3.2772584,-1.4177946,data\processed_audio\Actor_11\03-01-07-02-01-02-11.wav
-593.8879,62.71364,17.729979,9.151319,-0.8577574,2.5694585,2.5933979,-3.341984,-7.622702,-5.716166,4.3547792,-2.4460592,-2.5027294,data\processed_audio\Actor_11\03-01-07-02-02-01-11.wav
-499.34665,62.659218,13.663749,9.678705,-3.716843,-0.07664977,-0.61233735,-4.5629764,-6.9552746,-3.3192012,2.2310214,-4.862084,-6.309579,data\processed_audio\Actor_11\03-01-07-02-02-02-11.wav
-668.1358,43.073383,12.685198,8.876397,5.148638,5.0448256,2.0138755,-0.65882564,-2.6680367,-0.870146,4.7047787,0.6123188,-0.96007866,data\processed_audio\Actor_11\03-01-08-01-01-01-11.wav
-629.5257,42.776524,9.437172,3.0836172,1.4931357,1.6662532,-1.7278537,-2.0098155,-3.660575,-3.8981857,0.92361057,-1.7581673,-3.615681,data\processed_audio\Actor_11\03-01-08-01-01-02-11.wav
-578.7075,44.05082,9.805206,8.728886,2.6798556,2.352913,2.5457017,-0.1698982,-6.925851,-2.878486,2.5798419,-1.6663208,-2.0102627,data\processed_audio\Actor_11\03-01-08-01-02-01-11.wav
-574.62695,46.35653,1.8313423,3.812185,1.7386526,3.4130778,-1.6212428,-8.286764,-12.170843,-3.014859,2.3337698,-2.5170684,-2.1916761,data\processed_audio\Actor_11\03-01-08-01-02-02-11.wav
-589.9344,37.1899,4.406132,7.0663733,2.1192756,1.4071745,-0.8218222,-2.7751203,-4.6500254,-2.7437654,1.6526104,-0.860718,-3.347287,data\processed_audio\Actor_11\03-01-08-02-01-01-11.wav
-482.3001,38.111717,3.194395,4.747102,-2.9099379,0.015510599,-2.6747854,-0.63056636,-8.510943,-3.77294,1.9660995,-3.8182237,-5.8756084,data\processed_audio\Actor_11\03-01-08-02-01-02-11.wav
-543.795,34.96874,4.0631886,4.3524704,-0.17744258,1.7726017,-2.9159706,-1.7539581,-8.0050955,-3.6846335,1.5667461,-2.2652626,-3.861721,data\processed_audio\Actor_11\03-01-08-02-02-01-11.wav
-524.7412,27.672234,5.865083,5.422416,-1.3841503,0.028884364,-3.2669575,-0.8034702,-8.591661,-2.1956656,0.33982778,-4.1370435,-4.7875447,data\processed_audio\Actor_11\03-01-08-02-02-02-11.wav
-679.965,60.296673,0.41037983,10.890411,2.9084892,-4.3178253,-0.35398525,-9.159964,-9.372135,-3.7546005,-5.8974237,-2.9254913,-7.335344,data\processed_audio\Actor_12\03-01-01-01-01-01-12.wav
-681.85004,57.94859,0.75658,11.394784,5.3307614,-3.4308567,0.5349138,-8.392836,-6.8961754,0.11191088,-4.613045,-3.9011455,-4.880701,data\processed_audio\Actor_12\03-01-01-01-01-02-12.wav
-641.4622,62.452736,1.0332661,8.482282,7.8288765,-4.450173,-6.152354,-13.979629,-9.835171,0.17152582,-7.418342,-2.9135993,-8.857802,data\processed_audio\Actor_12\03-01-01-01-02-01-12.wav
-670.6131,52.169914,7.4595575,5.9749227,6.7304044,-2.6054525,-0.53438926,-11.1692505,-2.4717565,-0.33543047,-6.242612,-2.5996835,-5.518001,data\processed_audio\Actor_12\03-01-01-01-02-02-12.wav
-631.7348,64.49982,0.7155662,8.323923,3.6981628,-4.683578,0.29856104,-8.887113,-7.189508,-4.545537,-6.913343,-1.6291492,-8.46666,data\processed_audio\Actor_12\03-01-02-01-01-01-12.wav
-662.65375,65.71799,1.046031,9.729337,5.213896,-1.1990286,0.1940315,-10.195371,-4.7661457,-5.529898,-3.3853207,-0.5990115,-9.694176,data\processed_audio\Actor_12\03-01-02-01-01-02-12.wav
-658.527,52.878155,-0.11206164,6.429553,5.7600408,-4.9702764,-4.3585663,-11.283404,-8.197122,-4.684736,-6.971222,-3.453311,-9.425602,data\processed_audio\Actor_12\03-01-02-01-02-01-12.wav
-664.7954,51.091125,0.90416837,8.66666,5.302755,-4.35924,-4.3014994,-12.295587,-7.057883,-4.364082,-6.8846664,-3.2355678,-10.299032,data\processed_audio\Actor_12\03-01-02-01-02-02-12.wav
-644.0302,61.7633,-2.136973,10.781143,3.195584,-3.9097161,-2.0684226,-8.143416,-8.941938,-7.424112,-7.3868804,-2.456031,-10.904084,data\processed_audio\Actor_12\03-01-02-02-01-01-12.wav
-673.2881,62.32489,5.488193,13.366611,7.534749,-2.1656795,1.5714201,-6.3740892,-6.895588,-2.8945787,-4.3740797,-1.7961707,-7.4741483,data\processed_audio\Actor_12\03-01-02-02-01-02-12.wav
-671.065,50.13137,5.751934,3.7951944,3.9774113,-4.797529,-2.860559,-11.9454365,-4.692194,-8.016681,-4.518657,-1.0373889,-10.970671,data\processed_audio\Actor_12\03-01-02-02-02-01-12.wav
-663.9887,52.268055,5.2938547,5.4176726,1.863283,-3.9782984,-3.082899,-11.13719,-6.1352606,-7.1164627,-8.060025,-1.3999087,-10.46334,data\processed_audio\Actor_12\03-01-02-02-02-02-12.wav
-533.61566,71.40973,-27.790306,10.624959,-1.0822521,-11.703039,-4.1676803,-17.22991,-8.826556,0.34744883,-7.465422,-0.55692726,-12.4163475,data\processed_audio\Actor_12\03-01-03-01-01-01-12.wav
-580.7696,65.06982,-15.242178,8.361139,3.0777576,-8.742624,-1.3747692,-11.083863,-7.998692,1.3800849,-4.736748,1.904042,-7.876694,data\processed_audio\Actor_12\03-01-03-01-01-02-12.wav
-556.8979,51.536064,-14.431477,7.4723496,-0.8909099,-11.95776,-8.247286,-20.362513,-11.024325,-5.5311813,-9.8426485,-0.9246152,-15.82173,data\processed_audio\Actor_12\03-01-03-01-02-01-12.wav
-553.27997,60.308666,-17.957281,7.647661,1.5342585,-15.064318,-8.163734,-20.23581,-11.060433,-2.471662,-10.655201,-0.17963393,-12.72105,data\processed_audio\Actor_12\03-01-03-01-02-02-12.wav
